"5,4,2,2,4,4","1,2,3,4,5,6","27124,9111,7630,7976,9554,3112","9731,14884,3685,2389,5744,5217",A1RK0CUIRZH3PT,Desktop,25 - 31,Cable network,videos where the ball get hit by a player are more important because they make you want to keep watching what happens next,
"5,2,1,4,4,3","1,2,3,4,5,6","25018,8940,6863,7168,6519,6893","17214,9405,2386,2234,1991,2150",A11S8IAAVDXCUS,Smart phone,25 - 31,WiFi,"I made one error, on the first 3 second video, I meant to put agree. If it was gameplay and not a cinematic clip, then I thought it was important",
"5,1,1,2,3,4","1,2,3,4,5,6","24815,8110,8408,7443,7613,9689","31438,10300,4362,4369,3459,3482",A2VRDE2FHCBMF8,Desktop,39 - 45,Cable network,"If the content of the video was interesting/important to understand the video, or not",
"5,5,5,2,2,5","1,2,3,4,5,6","23031,10720,9326,7590,7787,4733","17890,17488,4868,2735,2252,2966",A3A8P4UR9A0DWQ,Laptop,39 - 45,WiFi,If it showed the result of the play,
"5,5,5,5,5,5","1,2,3,4,5,6","31839,35327,13531,17718,14393,10567","4997,14025,4398,4601,4701,4694",AU5BD5NSSES9H,Desktop,60 and above,WiFi,The clearance of video,
"5,4,4,3,3,4","1,2,3,4,5,6","24942,10092,7880,9447,15853,7343","20233,20210,2374,1906,3558,2507",A3UPZ88FI1EJC,Laptop,25 - 31,WiFi,How interesting the clip was as well as how important to the overall video I considered it to be,
"5,2,1,1,1,5","1,2,3,4,5,6","6129,,,,,","19726,25281,15992,13182,15053,14787",A1DZDAR6J7N3HH,Smart phone,60 and above,Cellular network,The one that scored a goal.,
"5,3,4,2,3,4","1,2,3,4,5,6","34483,17766,8525,7959,7616,7741","12551,15730,8010,9554,4500,3550",A2HJDLSU95MH8Q,Laptop,60 and above,Cable network,"whether it led to something a fan would think is important, like a missed goal, or disappointed player",
"5,2,4,4,4,2","1,2,3,4,5,6","23246,9075,12453,7475,6760,6995","17184,8988,5579,2770,2225,4560",A1ZB2NY0F9QNP0,Laptop,25 - 31,WiFi,Whether or not I'd seen the main goal.,
"4,4,1,1,1,4","1,2,3,4,5,6","24297,7981,5568,6280,6511,4511","12223,2650,2031,1389,1400,1739",A273EH17NSJRH0,Desktop,25 - 31,WiFi,if it was a view of the ball getting close to the goal,
"5,5,5,5,5,5","1,2,3,4,5,6","111008,17019,18512,25986,19731,18417","20777,6690,19228,3343,3646,3565",AINSRL4E8BAWG,Desktop,25 - 31,WiFi,none,
"5,3,1,1,1,3","1,2,3,4,5,6","28245,11669,8818,12566,10790,9542","20264,17131,4173,3824,3588,5297",A14EEWC3KEF63G,Desktop,25 - 31,Cable network,NONE,
"5,5,4,4,5,4","1,2,3,4,5,6","21423,36107,7138,7374,5888,16530","11164,16302,3470,4468,3478,3753",A1OKRXYRGH6Y4S,Laptop,25 - 31,WiFi,none,
"5,4,2,2,3,4","1,2,3,4,5,6","29274,9506,6628,8868,7549,7071","17836,8175,2755,1969,2015,2272",A2QUQ0S2F6K3QJ,Desktop,60 and above,Cable network,If it was a missed goal or goal attempt I thought it would be important. ,
"5,4,5,2,3,4","1,2,3,4,5,6","106410,142199,17455,14843,8638,8633","9905,10966,7767,6532,4096,10931",ACI8PUCF5OPDC,Laptop,32 - 38,WiFi,If it has any important event.,
"4,5,4,5,4,4","1,2,3,4,5,6","9907,7971,8033,8809,22497,9926","6114,4190,4730,3419,3405,3629",A1EK8YNHZHTW1J,Laptop,25 - 31,WiFi,None,
"4,4,2,2,3,3","1,2,3,4,5,6","46329,47008,10619,15472,14134,32168","8270,4173,6743,4695,5618,6077",A17D6BK59S31BM,Desktop,25 - 31,WiFi,None,
"4,5,5,5,5,5","1,2,3,4,5,6","39039,9669,5550,53869,15304,29310","9465,10927,8577,6884,37037,6664",A2W9YKHXZL82S8,Laptop,25 - 31,WiFi,good,1
"5,4,3,4,4,5","1,2,3,4,5,6","32399,10088,6062,7702,7983,5587","9439,8348,4505,2831,2055,2060",A2NGMLBFZ3YQP5,Desktop,60 and above,WiFi,What impact the action had on the attempt to make a goal and failure to do so,
"5,2,4,2,2,4","1,2,3,4,5,6","25323,8401,7030,7172,6888,6978","14949,9115,11588,2336,6733,2840",AP4A0MZOKR52J,Desktop,46 - 52,Cable network,if the action was around the goal or showed something that lead to a goal,
"3,2,3,2,4,3","1,2,3,4,5,6","65000,21713,19358,30895,29168,18274","36169,6937,8507,15601,4712,5380",A1MWWWOBDO7WN6,Desktop,53 - 59,Cellular network,sports,
"5,5,3,2,1,4","1,2,3,4,5,6","22630,8419,6836,6513,6108,5906","22786,9495,3884,2328,2416,3132",AK3H5QRAROFGP,Laptop,32 - 38,WiFi,It depended on the relevance to the scene in regards to the game,
"5,5,5,5,5,5","1,2,3,4,5,6","51526,9714,6294,6963,6617,5929","52030,12610,8125,7041,8568,17207",A1JWVT9JBWD3KC,Laptop,25 - 31,WiFi,good,
"5,2,4,4,5,5","1,2,3,4,5,6","190315,22340,17293,21603,20474,21331","10938,13154,4891,5363,5195,5159",A3I27FWCMDH483,Laptop,46 - 52,WiFi,ACTION TAKING PLACE AT THAT INSTANCE IN THE VIDEO,
"4,2,2,2,3,2","1,2,3,4,5,6","24768,14046,2355,11481,8481,6873","18982,8831,6337,3848,2819,5063",A1KHRQ121JTDF6,Desktop,25 - 31,WiFi,whether something important happen in correlation to the events of the video,
"4,4,4,3,4,5","1,2,3,4,5,6","27149,3512,2890,12010,3396,5887","7316,4715,5977,3476,7170,3234",A2TVOGVWO882L1,Laptop,25 - 31,WiFi,None ,
"5,4,5,3,4,5","1,2,3,4,5,6","23507,8251,6681,7513,6702,6425","13975,11251,1798,1611,1685,2098",A27MJOV91GA8R3,Laptop,32 - 38,Cable network,I figure the most important part of the clip was the shot on goal.  If it related to that and was important to setting up the shot - it was important.,
"5,5,5,5,5,5","1,2,3,4,5,6","32436,9811,10416,11071,18349,12122","4609,3363,3478,3752,3371,3767",A2V7M4R4Z9X4KZ,Laptop,25 - 31,WiFi,yes very important,
"5,5,3,2,4,5","1,2,3,4,5,6","47923,13322,10847,13283,11164,8900","36537,26800,14973,11955,4871,3646",ASM06EV1KY10G,Laptop,32 - 38,Cable network,None,
"5,5,3,2,4,5","1,2,3,4,5,6","326873,22816,15603,29894,19750,55422","27188,17379,14475,8469,5511,79261",A3RUL1OC4CAINK,Laptop,39 - 45,WiFi,I selected the videos that had to do with the missed goal mainly.  Not the ones that were just showing the playing leading up or after the missed shot.,
"5,5,2,2,4,4","1,2,3,4,5,6","27987,8891,8102,7163,7722,6795","15888,7481,4642,2280,3623,2758",A1OQIXAU1SEJ4P,Smart phone,32 - 38,WiFi,I really looked at what was happening in each clip.,
"5,5,5,5,4,5","1,2,3,4,5,6","32171,9810,10032,14384,10432,11177","4530,9821,6764,4359,18436,6936",A8WWSKUYQ4X5N,Desktop,25 - 31,Cable network,None,
"5,4,5,4,4,5","1,2,3,4,5,6","30153,10780,9685,23264,16325,12734","6979,3975,4283,4356,5212,4928",A37YC7R1H04X9P,Desktop,25 - 31,Cable network,NONE,
"5,2,4,3,3,4","1,2,3,4,5,6","32520,8253,8324,9008,22580,11560","5372,2799,2980,3504,4752,3319",A10AY39RH8ZB7I,Desktop,32 - 38,Cable network,none,
"5,3,4,4,4,5","1,2,3,4,5,6","35380,16301,15417,14772,14638,11210","13953,9132,3463,6985,3598,6683",A2Y2RVQO2UVFV1,Laptop,25 - 31,Cable network,None,
"5,1,4,1,5,5","1,2,3,4,5,6","26153,10332,10590,8593,8130,8932","20542,17875,13244,2200,4601,3760",A27543PSHZQKUV,Desktop,32 - 38,Other,The clips where they were just moving the ball around I deemed unimportant. That's just average soccer and unrelated to the missed goal.,
"4,3,1,4,5,4","1,2,3,4,5,6","7307,4484,8892,10650,9324,10780","8357,14801,5797,4392,7540,5403",A2YZHBU3XTPYWZ,Desktop,25 - 31,Cable network,none,1
"5,4,4,4,4,4","1,2,3,4,5,6","38794,26443,13782,11860,11620,23285","6399,4296,4277,6442,4842,8930",AFDOCG0RZGSXU,Laptop,25 - 31,Cable network,None,
"5,5,2,1,1,4","1,2,3,4,5,6","21935,6123,6373,6494,6273,10556","5204,13492,1744,1510,5228,1906",A2BZY06YRWGEDL,Desktop,25 - 31,Cable network,If it showed something important like a goal or missing a goal. ,
"5,5,5,1,1,1","1,2,3,4,5,6","37197,26792,11080,10691,34639,5460","17971,6151,4280,7080,5489,7102",A2QU4SCDLP99XC,Smart phone,32 - 38,WiFi,None,
"3,4,4,5,3,5","1,2,3,4,5,6","18971,32395,19226,22091,20417,32546","8939,11969,5640,14312,8813,6380",A2OI9V9BWS7YBN,Desktop,25 - 31,WiFi,none,
"5,4,2,3,4,4","1,2,3,4,5,6","109406,26761,29387,35827,56616,56162","25969,15470,9209,7540,8436,5623",A3F9N2P4NUUR7S,Desktop,32 - 38,Cellular network,The goal kick prior and after,
"5,5,1,4,3,4","1,2,3,4,5,6","29794,9691,8985,6232,8007,37091","19415,9528,3175,3749,3221,3288",A37O5SYY9VWSPY,Desktop,25 - 31,WiFi,none,
"4,5,5,4,5,5","1,2,3,4,5,6","68440,27025,12444,16157,24427,18763","10813,5929,3868,2977,3863,2995",A3KL95PSK41O61,Laptop,25 - 31,WiFi,Good,
