"5,5,5,5,5,5","1,2,3,4,5,6","36629,15401,14418,15115,21759,20127","10916,4572,4448,4846,4137,4195",A1XGHGHD0LCPXJ,Desktop,25 - 31,Cable network,None,
"5,2,2,3,3,3","1,2,3,4,5,6","6726,5260,6720,5341,4048,4852","5382,11421,5840,4429,3678,4899",A1YTOWIG4C22AN,Desktop,25 - 31,Cable network,"not revealing, little time",
"5,4,4,4,3,3","1,2,3,4,5,6","27182,7922,14001,22052,7162,7329","17448,7374,2779,2724,2640,3204",A1ZDR2UN7M92LI,Laptop,32 - 38,WiFi,How much action was going on in the scene.,
"5,5,5,5,5,5","1,2,3,4,5,6","41196,9981,16318,20536,13785,9025","5229,6231,4553,19169,4226,4330",A2726YRGIF5ZXL,Desktop,25 - 31,Cable network,none,
"5,5,5,5,5,5","1,2,3,4,5,6","181282,32603,20222,20696,11923,20243","7136,4834,4438,6017,4840,4651",A29GLTXKFWGH1Z,Desktop,25 - 31,Cable network,none,
"5,4,5,4,5,3","1,2,3,4,5,6","38548,21281,28323,42908,32457,21231","8892,6520,9447,9321,12198,6496",A2GRJVN7B5YR96,Laptop,25 - 31,Cable network,NONE,
"3,5,4,4,2,5","1,2,3,4,5,6","49955,33261,14312,30017,14652,29279","7106,9353,17319,4623,4612,19009",A2HSP6MZC9K06D,Desktop,25 - 31,Cable network,None,
"5,5,5,5,5,5","1,2,3,4,5,6","34033,19820,19078,18570,15990,19491","13943,6157,4196,4779,4814,5069",A2QGBF0K3MBMBL,Laptop,32 - 38,WiFi,None,
"5,3,4,4,3,4","1,2,3,4,5,6","24877,7333,6800,7376,7527,6671","10587,16330,9445,3105,2564,2731",A2VTY63L3RN75V,Desktop,32 - 38,WiFi,I evaluated the video,
"4,2,4,4,2,1","1,2,3,4,5,6","31665,11971,10195,9807,10420,9749","19112,6919,2958,9106,3717,2749",A2WUXZOY4CRF5R,Laptop,32 - 38,WiFi,"if there is any significant scene in the video like launch a target, etc",
"5,2,5,4,2,1","1,2,3,4,5,6","24772,8112,8180,9507,12165,9658","14101,13678,4692,4529,3107,3127",A30MP4LXV4MIFD,Desktop,32 - 38,Cable network,If the action was a good representation of the whole clip/scene.,
"5,5,4,3,2,3","1,2,3,4,5,6","30259,11298,13260,12914,8922,10248","20250,21729,17695,31209,8392,8460",A30N5H4N4C22N8,Desktop,25 - 31,WiFi,None,
"5,4,4,5,1,1","1,2,3,4,5,6","41158,18027,19225,18608,15544,18477","11759,11561,3393,3343,4765,3383",A37O5SYY9VWSPY,Desktop,25 - 31,WiFi,i ntoticed important events in that video and rated according to that.,
"5,2,4,3,2,1","1,2,3,4,5,6","25672,10162,8483,16116,7513,7239","32280,13194,5014,3153,2051,4016",A37XBH865833FE,Desktop,25 - 31,Cable network,If it had something major happening on screen I considered it important and if it was nothing really interesting I did not.,
"5,3,5,5,3,2","1,2,3,4,5,6","24791,8803,7649,7415,7638,7494","13716,4646,4471,2540,11055,2712",A3AK3UL0UCNVKE,Desktop,32 - 38,Cable network,"If something happened that was important to the action of the main character (controlling the tank, in this case)",
"5,3,3,4,4,3","1,2,3,4,5,6","31748,10125,10937,9930,9685,8464","4137,6744,3653,3805,3493,4205",A3FMBSTZ3ZGSV1,Laptop,32 - 38,WiFi,None,
"5,3,3,3,3,3","1,2,3,4,5,6","25521,8695,6486,14172,7366,7087","12909,14417,7930,9103,2622,3262",A58QOLDFC179Q,Desktop,32 - 38,Cable network,None,
"5,2,3,3,2,3","1,2,3,4,5,6","42369,18788,29299,35295,13490,16537","10069,6269,4940,4003,3843,4665",A6PO7JT39QQGP,Laptop,25 - 31,Cable network,yes i will see the difference,
"5,4,4,2,1,2","1,2,3,4,5,6","20884,9596,10902,8031,8418,8569","9707,27488,4584,3340,3661,2180",A7M6KMSX4TWYD,Laptop,18 - 24,WiFi,I decided in base of what was happening. I choose clips in base of quality gameplay.,
"5,5,5,5,5,5","1,2,3,4,5,6","28523,19216,63680,35376,26943,30601","3726,6212,2972,4682,4402,3801",A86CAG3LG83GG,ம��~_ி��~U��~M��~Uணினி,25 - 31,��~U��~Gபிள��~M ந��~F��~_��~Mவ��~Jர��~M��~U��~M,None,
"5,3,4,4,3,2","1,2,3,4,5,6","27930,7525,8121,10244,10837,8055","21247,10010,2797,2321,2201,3470",AAW7K3KWEL2HD,Desktop,32 - 38,WiFi,How much action there was showing gameplay.,
"5,3,3,3,3,3","1,2,3,4,5,6","28630,9981,10286,10436,9809,10468","7783,4507,4608,4209,4364,5008",AFASY2VX8PADR,Laptop,25 - 31,Cable network,None,
"4,2,5,5,2,1","1,2,3,4,5,6","24720,8936,7502,7068,8252,7712","16498,6479,2672,3168,3232,4111",AKPLFCDUFZXBG,Laptop,18 - 24,WiFi,"I find it more interesting when some actions take place in the video, if anything happens it shouldn't be as important as the main action.",
"5,3,3,4,4,3","1,2,3,4,5,6","59627,14446,13623,13996,23167,18352","10086,10398,7674,4786,4741,4935",ANZN7CH92GM4X,Laptop,25 - 31,Cellular network,None,
"4,4,2,4,4,3","1,2,3,4,5,6","13709,12296,61181,7755,8020,13762","14730,13881,26616,3116,3273,3931",APO6KZZ79PO9Q,Desktop,32 - 38,WiFi,NONE,
"3,5,5,5,3,1","1,2,3,4,5,6","25279,40691,12949,28373,10869,11700","4139,4422,4574,4537,4345,4201",AR9V5TYKSZQ78,Desktop,25 - 31,Cable network,None,
"5,4,4,4,3,2","1,2,3,4,5,6","29378,12773,13185,10393,9309,9239","15482,19416,7799,7110,8261,4493",AU9LWTQSNY73,Laptop,60 and above,Cable network,Whether I was intrigued or not,
"5,4,4,4,2,2","1,2,3,4,5,6","27594,10324,10084,9876,8982,11305","9447,18511,6684,3255,4894,4688",AV5FCKI1TTSKR,Laptop,39 - 45,WiFi,If the tank fired at an opponent,
"2,2,3,4,2,2","1,2,3,4,5,6","28947,14414,12150,11215,11758,8623","30839,13616,5821,5416,4628,22159",AVCOBHDVXZOZL,Desktop,32 - 38,Cable network,none,
"5,3,4,5,1,3","1,2,3,4,5,6","29436,31727,9595,6815,8270,10570","10261,12033,3224,3232,3058,6011",AZJVAP536DY13,Smart phone,32 - 38,WiFi,If the clip showed action or just nothing,

